assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
MGI	MGI:MGI:1342058	B4galnt2	PMID:8137279		GO:0006047	UDP-N-acetylglucosamine metabolic process	IMP		MGI:MGI:1342058	PANTHER:PTHR15046	20070213	CL:0000131|EMAPA:32873	NCBITaxon:10090
PINC	UniProtKB:Q9Y2D2	SLC35A3	PMID:10393322		GO:0006047	UDP-N-acetylglucosamine metabolic process	TAS		UniProtKB:Q9Y2D2	PANTHER:PTHR10231	20030904		NCBITaxon:9606
RGD	RGD:1549703	Gfpt1	PMID:10898949		GO:0006047	UDP-N-acetylglucosamine metabolic process	IMP		RGD:1549703	PANTHER:PTHR10937	20070613		NCBITaxon:10116
RGD	RGD:1561967	Uap1	PMID:6303311		GO:0006047	UDP-N-acetylglucosamine metabolic process	IDA		RGD:1561967	PANTHER:PTHR11952	20080512		NCBITaxon:10116
TAIR	AGI_LocusCode:AT2G35020	GLCNAC1PUT2	PMID:20557289		GO:0006047	UDP-N-acetylglucosamine metabolic process	IDA		AGI_LocusCode:AT2G35020		20100823		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G31070	GLCNAC1PUT1	PMID:20557289		GO:0006047	UDP-N-acetylglucosamine metabolic process	IDA		AGI_LocusCode:AT1G31070		20100823		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G24090	GFAT1	PMID:30775776		GO:0006047	UDP-N-acetylglucosamine metabolic process	IMP		AGI_LocusCode:AT3G24090		20210414		NCBITaxon:3702
PINC	UniProtKB:Q9UJ70	NAGK	PMID:10824116		GO:0006051	N-acetylmannosamine metabolic process	TAS		UniProtKB:Q9UJ70	PANTHER:PTHR12862	20030904		NCBITaxon:9606
RGD	RGD:621688	Renbp	PMID:11726282		GO:0006051	N-acetylmannosamine metabolic process	IDA		RGD:621688	PANTHER:PTHR15108	20110527		NCBITaxon:10116
EcoCyc	EcoCyc:G7919-MONOMER	NanS	PMID:19749043		GO:0006054	N-acetylneuraminate metabolic process	IMP		EcoCyc:G7919-MONOMER		20180514		NCBITaxon:83333
MGI	MGI:MGI:1354951	Gne	PMID:10103025		GO:0006054	N-acetylneuraminate metabolic process	TAS		MGI:MGI:1354951	PANTHER:PTHR18964	20000802		NCBITaxon:10090
MGI	MGI:MGI:1354951	Gne	PMID:30382946		GO:0006054	N-acetylneuraminate metabolic process	IMP	MGI:MGI:6281181	MGI:MGI:1354951	PANTHER:PTHR18964	20241015		NCBITaxon:10090
MGI	MGI:MGI:1914561	Nanp	PMID:30382946		GO:0006054	N-acetylneuraminate metabolic process	IMP	MGI:MGI:6281181	MGI:MGI:1914561	PANTHER:PTHR46470	20241015		NCBITaxon:10090
MGI	MGI:MGI:1345622	Slc35a1	PMID:30382946		GO:0006054	N-acetylneuraminate metabolic process	IMP	MGI:MGI:6281181	MGI:MGI:1345622	PANTHER:PTHR10231	20241015		NCBITaxon:10090
MGI	MGI:MGI:1337124	Cmas	PMID:30382946		GO:0006054	N-acetylneuraminate metabolic process	IMP	MGI:MGI:6281181	MGI:MGI:1337124	PANTHER:PTHR21485	20241015		NCBITaxon:10090
MGI	MGI:MGI:2149820	Nans	PMID:30382946		GO:0006054	N-acetylneuraminate metabolic process	IMP	MGI:MGI:6281181	MGI:MGI:2149820	PANTHER:PTHR42966	20241015		NCBITaxon:10090
UniProt	UniProtKB:Q02745	ST3GAL1	PMID:19820709		GO:0006054	N-acetylneuraminate metabolic process	IDA		UniProtKB:Q02745	PANTHER:PTHR46032	20131121		NCBITaxon:9823
UniProt	UniProtKB:P15907	ST6GAL1	PMID:23999306		GO:0006054	N-acetylneuraminate metabolic process	IDA		UniProtKB:P15907	PANTHER:PTHR46059	20131121		NCBITaxon:9606
CAFA	MGI:MGI:1889574	Extl2	PMID:12562774		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IMP		MGI:MGI:1889574	PANTHER:PTHR47844	20161026		NCBITaxon:10090
TAIR	AGI_LocusCode:AT2G35020	GLCNAC1PUT2	PMID:20557289		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		AGI_LocusCode:AT2G35020		20100823		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G31070	GLCNAC1PUT1	PMID:20557289		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		AGI_LocusCode:AT1G31070		20100823		NCBITaxon:3702
UniProt	UniProtKB:Q9UBQ6	EXTL2	PMID:10318803		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		UniProtKB:Q9UBQ6	PANTHER:PTHR47844	20050520		NCBITaxon:9606
UniProt	UniProtKB:Q8TDX6	CSGALNACT1	PMID:11514575		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		UniProtKB:Q8TDX6	PANTHER:PTHR12369	20031216		NCBITaxon:9606
UniProt	UniProtKB:Q8NHY0	B4GALNT2	PMID:12678917		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		UniProtKB:Q8NHY0	PANTHER:PTHR15046	20070219		NCBITaxon:9606
UniProt	UniProtKB:Q8NHY0	B4GALNT2	PMID:14688233		GO:0019276	UDP-N-acetylgalactosamine metabolic process	IDA		UniProtKB:Q8NHY0	PANTHER:PTHR15046	20070219		NCBITaxon:9606
MGI	MGI:MGI:1926834	Fn3k	PMID:11016445		GO:0030389	fructosamine metabolic process	IDA		MGI:MGI:1926834	PANTHER:PTHR12149	20021122		NCBITaxon:10090
RGD	RGD:1311147	Mdp1	PMID:16670083		GO:0030389	fructosamine metabolic process	IDA		RGD:1311147	PANTHER:PTHR17901	20100617		NCBITaxon:10116
TAIR	AGI_LocusCode:AT2G04560	LPXB	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT2G04560		20120113		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G29540	LPXA	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT4G29540		20120113		NCBITaxon:3702
TAIR	AGI_LocusCode:AT1G24793	LPXC1	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G24793		20120113		NCBITaxon:3702
TAIR	AGI_LocusCode:AT4G21220	LPXD2	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT4G21220		20120113		NCBITaxon:3702
UniProt	AGI_LocusCode:AT2G04560	LPXB	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT2G04560		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT3G20480	LPXK	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT3G20480		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G24793	LPXC1	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G24793		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT4G05210	LPXD1	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT4G05210		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G25210	LPXC5	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G25210		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G25054	LPXC3	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G25054		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G24880	LPXC2	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G24880		20130109		NCBITaxon:3702
UniProt	AGI_LocusCode:AT1G25145	LPXC4	PMID:21709257		GO:2001289	lipid X metabolic process	IMP		AGI_LocusCode:AT1G25145		20130109		NCBITaxon:3702
