assigned_by	bioentity	bioentity_label	reference	qualifier	annotation_class	annotation_class_label	evidence_type	evidence_with	bioentity_isoform	panther_family	date	annotation_extension_class	taxon
UniProt	UniProtKB:O94874	UFL1	PMID:20228063		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:O94874	PANTHER:PTHR31057	20141211		NCBITaxon:9606
UniProt	UniProtKB:Q96JB5	CDK5RAP3	PMID:20228063		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q96JB5	PANTHER:PTHR14894	20141211		NCBITaxon:9606
UniProt	MGI:MGI:3612191	Nlrc5	PMID:20434986		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		MGI:MGI:3612191	PANTHER:PTHR24106	20100804		NCBITaxon:10090
UniProt	UniProtKB:Q86WI3	NLRC5	PMID:20434986		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q86WI3	PANTHER:PTHR24106	20100804		NCBITaxon:9606
UniProt	MGI:MGI:103170	Gfi1	PMID:20547752		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		MGI:MGI:103170	PANTHER:PTHR24404	20110617		NCBITaxon:10090
UniProt	UniProtKB:Q9UBC1	NFKBIL1	PMID:20829348		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q9UBC1	PANTHER:PTHR15263	20120709		NCBITaxon:9606
UniProt	UniProtKB:Q8WUQ7	CACTIN	PMID:20829348		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q8WUQ7	PANTHER:PTHR21737	20120709		NCBITaxon:9606
UniProt	UniProtKB:Q8TBK2	SETD6	PMID:21131967		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q8TBK2	PANTHER:PTHR13271	20110121		NCBITaxon:9606
UniProt	UniProtKB:P08F94	PKHD1	PMID:21300060		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:P08F94	PANTHER:PTHR46769	20130910		NCBITaxon:9606
UniProt	UniProtKB:Q6P9F5	TRIM40	PMID:21474709		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q6P9F5	PANTHER:PTHR24103	20130814		NCBITaxon:9606
UniProt	RGD:1359645	Trim40	PMID:21474709		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		RGD:1359645	PANTHER:PTHR24103	20130814		NCBITaxon:10116
UniProt	UniProtKB:Q8TDQ0	HAVCR2	PMID:22842346		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q8TDQ0	PANTHER:PTHR15498	20151214		NCBITaxon:9606
UniProt	UniProtKB:Q9Y3V2	RWDD3	PMID:23469069		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q9Y3V2	PANTHER:PTHR15955	20140704		NCBITaxon:9606
UniProt	MGI:MGI:88590	Cyp1b1	PMID:23568032		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		MGI:MGI:88590	PANTHER:PTHR24299	20140422		NCBITaxon:10090
UniProt	UniProtKB:Q53GL7	PARP10	PMID:23575687		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q53GL7	PANTHER:PTHR14453	20140103		NCBITaxon:9606
UniProt	MGI:MGI:103206	Acod1	PMID:23609450		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		MGI:MGI:103206	PANTHER:PTHR16943	20130510		NCBITaxon:10090
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:23746843		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q96BN8	PANTHER:PTHR33662	20130614		NCBITaxon:9606
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:23806334		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q96BN8	PANTHER:PTHR33662	20130902		NCBITaxon:9606
UniProt	UniProtKB:Q149M9	NWD1	PMID:24681825		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q149M9	PANTHER:PTHR45013	20181119		NCBITaxon:9606
UniProt	UniProtKB:Q8N3F0	MTURN	PMID:24681962		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q8N3F0	PANTHER:PTHR32008	20191017		NCBITaxon:9606
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:24726327		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q96BN8	PANTHER:PTHR33662	20160922		NCBITaxon:9606
UniProt	UniProtKB:Q8WXC3	PYDC1	PMID:24871464	not	GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q8WXC3		20150402		NCBITaxon:9606
UniProt	UniProtKB:P0DMW2	NLRP2B	PMID:24871464		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:P0DMW2		20150413		NCBITaxon:9606
UniProt	UniProtKB:Q56P42	PYDC2	PMID:24871464		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q56P42		20150402		NCBITaxon:9606
UniProt	UniProtKB:Q15048	LRRC14	PMID:27426725		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q15048	PANTHER:PTHR14224	20170714		NCBITaxon:9606
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:27523608		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q96BN8	PANTHER:PTHR33662	20160922		NCBITaxon:9606
UniProt	MGI:MGI:3577015	Otulin	PMID:27523608		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		MGI:MGI:3577015	PANTHER:PTHR33662	20160922		NCBITaxon:10090
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:27559085		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IDA		UniProtKB:Q96BN8	PANTHER:PTHR33662	20160922		NCBITaxon:9606
UniProt	UniProtKB:P0DMS9	TMIGD3	PMID:27886186		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:P0DMS9	PANTHER:PTHR11860	20170731		NCBITaxon:9606
UniProt	UniProtKB:P0DMS8	ADORA3	PMID:27886186		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:P0DMS8	PANTHER:PTHR24246	20170731		NCBITaxon:9606
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:35170849		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q96BN8	PANTHER:PTHR33662	20221102		NCBITaxon:9606
UniProt	UniProtKB:Q96BN8	OTULIN	PMID:35587511		GO:0032088	negative regulation of NF-kappaB transcription factor activity	IMP		UniProtKB:Q96BN8	PANTHER:PTHR33662	20221107		NCBITaxon:9606
MGI	MGI:MGI:97169	Msx2	PMID:15175325		GO:0032792	negative regulation of CREB transcription factor activity	IDA		MGI:MGI:97169	PANTHER:PTHR24338	20110614		NCBITaxon:10090
RGD	RGD:62391	Ddit3	PMID:15829559		GO:0032792	negative regulation of CREB transcription factor activity	IDA		RGD:62391	PANTHER:PTHR16833	20070213		NCBITaxon:10116
UniProt	MGI:MGI:104754	Sik1	PMID:12200423		GO:0032792	negative regulation of CREB transcription factor activity	IDA		MGI:MGI:104754	PANTHER:PTHR24343	20110902		NCBITaxon:10090
UniProt	MGI:MGI:1353427	Eif2ak4	PMID:16121183		GO:0032792	negative regulation of CREB transcription factor activity	IMP		MGI:MGI:1353427	PANTHER:PTHR11042	20151021		NCBITaxon:10090
UniProt	MGI:MGI:104754	Sik1	PMID:16148943		GO:0032792	negative regulation of CREB transcription factor activity	IDA		MGI:MGI:104754	PANTHER:PTHR24343	20110902		NCBITaxon:10090
UniProt	UniProtKB:Q9BZS1	FOXP3	PMID:16652169		GO:0032792	negative regulation of CREB transcription factor activity	IDA		UniProtKB:Q9BZS1	PANTHER:PTHR45796	20070118		NCBITaxon:9606
UniProt	MGI:MGI:104754	Sik1	PMID:23993098		GO:0032792	negative regulation of CREB transcription factor activity	IMP		MGI:MGI:104754	PANTHER:PTHR24343	20140804		NCBITaxon:10090
UniProt	MGI:MGI:1859670	Adgrg3	PMID:24113187		GO:0032792	negative regulation of CREB transcription factor activity	IMP		MGI:MGI:1859670	PANTHER:PTHR12011	20150630		NCBITaxon:10090
CACAO	MGI:MGI:103022	Reln	PMID:21852430		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:103022	PANTHER:PTHR11841	20111022		NCBITaxon:10090
MGI	MGI:MGI:2685918	Lpar5	PMID:22461625		GO:0032793	positive regulation of CREB transcription factor activity	IMP	MGI:MGI:5431493	MGI:MGI:2685918	PANTHER:PTHR24234	20160309		NCBITaxon:10090
MGI	MGI:MGI:1924846	Adgrf1	PMID:27759003		GO:0032793	positive regulation of CREB transcription factor activity	IDA		MGI:MGI:1924846	PANTHER:PTHR45813	20170927		NCBITaxon:10090
MGI	MGI:MGI:1098280	Crebbp	PMID:7913207		GO:0032793	positive regulation of CREB transcription factor activity	IDA		MGI:MGI:1098280	PANTHER:PTHR13808	20171106		NCBITaxon:10090
RGD	RGD:70973	Cacna1d	PMID:16706838		GO:0032793	positive regulation of CREB transcription factor activity	IMP		RGD:70973	PANTHER:PTHR45628	20121019		NCBITaxon:10116
UniProt	MGI:MGI:1341110	Adcy8	PMID:10864938		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:1341110	PANTHER:PTHR45627	20180911		NCBITaxon:10090
UniProt	MGI:MGI:99677	Adcy1	PMID:12441059		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:99677	PANTHER:PTHR45627	20180913		NCBITaxon:10090
UniProt	MGI:MGI:1341110	Adcy8	PMID:12441059		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:1341110	PANTHER:PTHR45627	20180913		NCBITaxon:10090
UniProt	UniProtKB:Q6SA08	TSSK4	PMID:15964553		GO:0032793	positive regulation of CREB transcription factor activity	IDA		UniProtKB:Q6SA08	PANTHER:PTHR24343	20070419		NCBITaxon:9606
UniProt	MGI:MGI:1921593	Crtc2	PMID:16148943		GO:0032793	positive regulation of CREB transcription factor activity	IDA		MGI:MGI:1921593	PANTHER:PTHR13589	20110902		NCBITaxon:10090
UniProt	UniProtKB:Q8IU85	CAMK1D	PMID:16324104		GO:0032793	positive regulation of CREB transcription factor activity	IDA		UniProtKB:Q8IU85	PANTHER:PTHR24347	20110913		NCBITaxon:9606
UniProt	MGI:MGI:1918349	Tssk4	PMID:17927909		GO:0032793	positive regulation of CREB transcription factor activity	IDA		MGI:MGI:1918349	PANTHER:PTHR24343	20180625		NCBITaxon:10090
UniProt	UniProtKB:O75676	RPS6KA4	PMID:18508628		GO:0032793	positive regulation of CREB transcription factor activity	TAS		UniProtKB:O75676	PANTHER:PTHR24351	20110915		NCBITaxon:9606
UniProt	UniProtKB:O75582	RPS6KA5	PMID:18508628		GO:0032793	positive regulation of CREB transcription factor activity	TAS		UniProtKB:O75582	PANTHER:PTHR24351	20110915		NCBITaxon:9606
UniProt	MGI:MGI:2142523	Crtc1	PMID:23993098		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:2142523	PANTHER:PTHR13589	20140804		NCBITaxon:10090
UniProt	UniProtKB:Q58G82	SYT14P1	PMID:23999003		GO:0032793	positive regulation of CREB transcription factor activity	IMP		UniProtKB:Q58G82	PANTHER:PTHR46129	20150317	CL:0000148	NCBITaxon:9606
UniProt	MGI:MGI:1917711	Crtc3	PMID:30611118		GO:0032793	positive regulation of CREB transcription factor activity	IMP		MGI:MGI:1917711	PANTHER:PTHR13589	20190117		NCBITaxon:10090
AgBase	UniProtKB:Q679P3	PDLIM7	PMID:16880269		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:Q679P3	PANTHER:PTHR24214	20151214		NCBITaxon:9031
AgBase	UniProtKB:Q80IW5	L-meq	PMID:17622612		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA				20080915		NCBITaxon:10390
AgBase	UniProtKB:A7TUG5	AT1	PMID:17715150		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA				20110307		NCBITaxon:3635
AgBase	UniProtKB:Q679P3	PDLIM7	PMID:18160705		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:Q679P3	PANTHER:PTHR24214	20151215		NCBITaxon:9031
AgBase	UniProtKB:Q9IAC6	nr3c2	PMID:26108487		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA				20160815	UniProtKB:P49843|UniProtKB:Q6RKQ3	NCBITaxon:8022
CACAO	UniProtKB:Q06240	vanS	PMID:8981985		GO:0043433	negative regulation of DNA-binding transcription factor activity	IGI	UniProtKB:Q06239			20160218		NCBITaxon:1352
CACAO	UniProtKB:Q06239	vanR	PMID:8981985		GO:0043433	negative regulation of DNA-binding transcription factor activity	IGI	UniProtKB:Q06240			20160218		NCBITaxon:1352
EcoCyc	EcoCyc:G6603-MONOMER	BluF	PMID:19240136		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		EcoCyc:G6603-MONOMER		20090304		NCBITaxon:83333
GDB	UniProtKB:Q02535	ID3	PMID:14627819		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:Q02535	PANTHER:PTHR11723	20060216		NCBITaxon:9606
GDB	UniProtKB:Q02363	ID2	PMID:14627819		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:Q02363	PANTHER:PTHR11723	20060216		NCBITaxon:9606
GDB	UniProtKB:P41134	ID1	PMID:15138269		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:P41134	PANTHER:PTHR11723	20060216		NCBITaxon:9606
MGI	MGI:MGI:1342291	Rlim	PMID:10431247		GO:0043433	negative regulation of DNA-binding transcription factor activity	IGI	MGI:MGI:894670	MGI:MGI:1342291	PANTHER:PTHR45931	20110112		NCBITaxon:10090
MGI	MGI:MGI:97290	Ndn	PMID:12198120		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:97290	PANTHER:PTHR11736	20200706	PR:Q61501	NCBITaxon:10090
MGI	MGI:MGI:97290	Ndn	PMID:12198120		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:97290	PANTHER:PTHR11736	20200706	PR:Q8R0K9	NCBITaxon:10090
MGI	MGI:MGI:2429603	Irak2	PMID:15082713		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:2429603	PANTHER:PTHR24419	20060210		NCBITaxon:10090
MGI	MGI:MGI:1343085	Spop	PMID:15121856		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:1343085	PANTHER:PTHR24413	20141020		NCBITaxon:10090
MGI	MGI:MGI:97800	Pthlh	PMID:17328886		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:97800	PANTHER:PTHR17223	20090227		NCBITaxon:10090
MGI	MGI:MGI:103577	Hand1	PMID:19144722		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:103577	PANTHER:PTHR23349	20110901		NCBITaxon:10090
MGI	MGI:MGI:103580	Hand2	PMID:19144722		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:103580	PANTHER:PTHR23349	20110901		NCBITaxon:10090
MGI	MGI:MGI:97290	Ndn	PMID:22514318		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP	MGI:MGI:3586988	MGI:MGI:97290	PANTHER:PTHR11736	20200707		NCBITaxon:10090
MGI	MGI:MGI:2442415	Kat6a	PMID:22921202		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP	MGI:MGI:4418468	MGI:MGI:2442415	PANTHER:PTHR10615	20130220		NCBITaxon:10090
MGI	MGI:MGI:96433	Igf1r	PMID:23906066		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP		MGI:MGI:96433	PANTHER:PTHR24416	20130905		NCBITaxon:10090
MGI	MGI:MGI:1342287	Klf4	PMID:24129709		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP		MGI:MGI:1342287	PANTHER:PTHR23235	20150806		NCBITaxon:10090
MGI	MGI:MGI:2177632	Cys1	PMID:24349431		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:2177632		20150428	CL:1001225|MGI:MGI:97250|UniProtKB:P25233|SO:0000167	NCBITaxon:10090
MGI	MGI:MGI:1343091	Hdac3	PMID:24565863		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:1343091	PANTHER:PTHR10625	20141201	MGI:MGI:102541	NCBITaxon:10090
MGI	MGI:MGI:107940	Ezh2	PMID:25547114		GO:0043433	negative regulation of DNA-binding transcription factor activity	IGI	MGI:MGI:102858	MGI:MGI:107940	PANTHER:PTHR45747	20150330	CL:0002187|GO:0003700	NCBITaxon:10090
RGD	RGD:620634	Hr	PMID:11641275		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:620634	PANTHER:PTHR12549	20070207		NCBITaxon:10116
RGD	RGD:62028	Nr0b1	PMID:12697699		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP		RGD:62028	PANTHER:PTHR24081	20070508		NCBITaxon:10116
RGD	RGD:1308681	Rpl11	PMID:16280383		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:1308681	PANTHER:PTHR11994	20160211		NCBITaxon:10116
RGD	RGD:2810	Hnf4a	PMID:16584384		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:2810	PANTHER:PTHR24083	20070516		NCBITaxon:10116
RGD	RGD:2806	Hmox1	PMID:17234154		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:2806	PANTHER:PTHR10720	20070426		NCBITaxon:10116
RGD	RGD:631375	Egln1	PMID:20308610		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:631375	PANTHER:PTHR12907	20120521		NCBITaxon:10116
RGD	RGD:3857	Thra	PMID:2537467		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		RGD:3857	PANTHER:PTHR24082	20060623		NCBITaxon:10116
UniProt	MGI:MGI:103079	Pura	PMID:10597240		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		MGI:MGI:103079	PANTHER:PTHR12611	20210420		NCBITaxon:10090
UniProt	UniProtKB:P29846	P29846	PMID:10675342		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA				20060327		NCBITaxon:31645
UniProt	UniProtKB:P03372	ESR1	PMID:10816575		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:P03372	PANTHER:PTHR48092	20120126		NCBITaxon:9606
UniProt	UniProtKB:O00255	MEN1	PMID:11526476		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:O00255	PANTHER:PTHR12693	20080204		NCBITaxon:9606
UniProt	UniProtKB:O75381	PEX14	PMID:11863372		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:O75381	PANTHER:PTHR23058	20070919		NCBITaxon:9606
UniProt	UniProtKB:Q6ZW49	PAXIP1	PMID:11940591		GO:0043433	negative regulation of DNA-binding transcription factor activity	IMP		UniProtKB:Q6ZW49	PANTHER:PTHR23196	20190110		NCBITaxon:9606
UniProt	UniProtKB:O00255	MEN1	PMID:12226747		GO:0043433	negative regulation of DNA-binding transcription factor activity	IDA		UniProtKB:O00255	PANTHER:PTHR12693	20080204		NCBITaxon:9606
